CustomerID,SeniorCitizen,Partner,Dependents,Tenure,Contract,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01874,0,No,No,68,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,105.18,7131.64,No
CUST01875,0,No,No,30,One year,DSL,Yes,Yes,No,Credit card,34.86,1065.32,No
CUST01876,0,Yes,No,46,Month-to-month,No,No,No,Yes,Bank transfer,105.13,4845.49,No
CUST01877,0,No,Yes,54,Month-to-month,No,No,Yes,No,Electronic check,68.06,3614.46,No
CUST01878,0,Yes,Yes,61,Month-to-month,No,No,No,No,Credit card,59.47,3586.79,No
CUST01879,0,Yes,Yes,29,One year,Fiber optic,No,Yes,Yes,Credit card,110.13,3241.0,Yes
CUST01880,0,Yes,No,54,Two year,No,Yes,Yes,Yes,Mailed check,79.59,4349.5,No
CUST01881,0,No,Yes,15,Two year,No,Yes,Yes,Yes,Bank transfer,76.81,1133.58,No
CUST01882,1,No,No,11,Month-to-month,Fiber optic,No,No,No,Bank transfer,74.99,833.69,No
CUST01883,0,No,No,16,Two year,DSL,No,No,Yes,Mailed check,55.86,841.72,No
CUST01884,0,No,No,15,One year,No,No,No,No,Mailed check,98.14,1469.42,No
CUST01885,0,Yes,No,11,Month-to-month,No,No,No,No,Mailed check,43.79,536.96,Yes
CUST01886,0,Yes,No,7,One year,Fiber optic,No,No,No,Credit card,113.77,879.81,Yes
CUST01887,0,Yes,Yes,2,Month-to-month,DSL,Yes,No,Yes,Credit card,109.19,212.1,Yes
CUST01888,0,No,No,15,Two year,Fiber optic,No,No,No,Credit card,52.42,770.59,Yes
CUST01889,0,Yes,No,29,Month-to-month,DSL,Yes,Yes,No,Electronic check,92.41,2608.07,No
CUST01890,0,No,Yes,22,Month-to-month,No,No,Yes,Yes,Electronic check,76.47,1652.42,Yes
CUST01891,0,No,No,4,One year,No,No,No,Yes,Bank transfer,52.44,206.34,No
CUST01892,0,Yes,No,64,Month-to-month,DSL,Yes,No,Yes,Mailed check,118.83,7596.4,No
CUST01893,0,No,Yes,29,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,20.57,568.16,No
CUST01894,0,Yes,Yes,20,One year,DSL,Yes,No,No,Credit card,43.77,934.75,No
CUST01895,0,No,Yes,69,Month-to-month,Fiber optic,No,No,Yes,Electronic check,71.05,4923.15,No
CUST01896,0,No,No,21,One year,DSL,No,Yes,No,Mailed check,71.24,1487.76,No
CUST01897,0,Yes,No,71,Month-to-month,Fiber optic,No,No,No,Bank transfer,78.07,5577.15,No
CUST01898,0,No,Yes,31,One year,Fiber optic,No,No,No,Mailed check,94.67,2933.47,No
CUST01899,0,No,No,32,One year,DSL,Yes,No,No,Credit card,81.59,2688.5,No
CUST01900,1,Yes,No,15,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,79.23,1148.7,No
CUST01901,0,Yes,No,37,One year,DSL,No,No,No,Electronic check,23.46,884.43,No
CUST01902,0,Yes,No,13,One year,Fiber optic,No,No,Yes,Bank transfer,56.41,627.05,Yes
CUST01903,0,No,Yes,35,One year,DSL,Yes,No,Yes,Bank transfer,41.67,1438.86,No
CUST01904,0,Yes,No,22,One year,Fiber optic,Yes,No,Yes,Mailed check,45.07,999.13,No
CUST01905,0,Yes,No,65,Two year,No,Yes,Yes,No,Bank transfer,74.54,4829.05,No
CUST01906,1,Yes,No,1,Month-to-month,No,No,No,No,Mailed check,38.35,0.0,No
CUST01907,0,Yes,Yes,72,Month-to-month,No,Yes,Yes,Yes,Mailed check,47.98,3419.85,No
CUST01908,0,No,Yes,64,Two year,No,No,No,Yes,Electronic check,42.18,2649.2,No
CUST01909,0,No,No,66,Month-to-month,DSL,No,No,No,Bank transfer,114.75,7567.53,No
CUST01910,0,No,No,51,Month-to-month,DSL,No,No,Yes,Credit card,114.36,5871.61,Yes
CUST01911,1,No,No,61,Month-to-month,Fiber optic,No,No,Yes,Mailed check,80.21,,No
CUST01912,0,No,No,22,Month-to-month,No,Yes,No,No,Mailed check,112.3,2561.05,No
CUST01913,1,Yes,Yes,25,Month-to-month,No,No,Yes,Yes,Mailed check,98.15,2465.18,No
CUST01914,0,Yes,No,67,Two year,DSL,No,No,Yes,Bank transfer,78.17,5134.96,No
CUST01915,0,Yes,Yes,54,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,18.66,1024.3,No
CUST01916,0,No,No,5,Month-to-month,DSL,No,No,Yes,Bank transfer,96.8,481.48,Yes
CUST01917,0,No,No,34,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,89.65,3116.97,No
CUST01918,1,Yes,Yes,21,Two year,Fiber optic,No,No,Yes,Credit card,80.76,1695.11,Yes
CUST01919,0,Yes,Yes,42,Month-to-month,DSL,No,No,Yes,Credit card,95.56,4000.86,No
CUST01920,0,Yes,No,14,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,70.32,1088.13,No
CUST01921,0,No,No,59,Two year,Fiber optic,Yes,Yes,No,Credit card,89.82,5194.09,No
CUST01922,1,No,No,11,One year,Fiber optic,Yes,No,No,Mailed check,113.39,1230.08,Yes
CUST01923,1,Yes,No,48,One year,DSL,No,No,Yes,Bank transfer,56.33,2717.13,No
CUST01924,0,No,No,41,Two year,No,No,No,No,Bank transfer,90.23,3679.46,No
CUST01925,0,No,No,37,One year,Fiber optic,No,No,Yes,Mailed check,66.52,2356.2,Yes
CUST01926,0,Yes,No,44,Month-to-month,No,No,No,Yes,Bank transfer,86.79,3838.96,No
CUST01927,0,Yes,No,34,One year,No,No,No,Yes,Mailed check,95.82,3234.98,No
CUST01928,0,No,Yes,29,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,22.64,649.75,No
CUST01929,0,Yes,Yes,29,One year,DSL,Yes,No,No,Credit card,83.95,2497.49,No
CUST01930,0,Yes,No,5,One year,Fiber optic,No,No,Yes,Bank transfer,41.13,220.87,No
CUST01931,0,Yes,No,66,Month-to-month,DSL,No,No,Yes,Bank transfer,86.34,5667.44,No
CUST01932,0,No,No,6,Month-to-month,No,No,Yes,No,Bank transfer,65.77,414.3,No
CUST01933,0,No,Yes,51,Month-to-month,Fiber optic,No,No,Yes,Electronic check,96.9,4920.68,No
CUST01934,0,No,Yes,13,Month-to-month,No,No,No,Yes,Credit card,30.59,382.49,No
CUST01935,0,Yes,Yes,72,One year,DSL,No,Yes,Yes,Mailed check,81.88,5933.23,No
CUST01936,0,Yes,Yes,14,Month-to-month,DSL,Yes,No,Yes,Electronic check,46.4,617.51,No
CUST01937,0,No,No,20,One year,Fiber optic,Yes,Yes,Yes,Credit card,105.0,2128.08,Yes
CUST01938,0,Yes,No,34,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,112.7,3820.29,No
CUST01939,0,No,No,65,One year,Fiber optic,No,No,Yes,Bank transfer,119.63,7750.55,No
CUST01940,0,Yes,No,1,Two year,No,No,No,Yes,Mailed check,99.19,73.97,No
CUST01941,0,No,No,34,One year,Fiber optic,Yes,Yes,No,Mailed check,94.88,3195.22,Yes
CUST01942,0,No,Yes,19,Month-to-month,Fiber optic,Yes,No,No,Credit card,39.98,764.08,No
CUST01943,0,No,No,9,Two year,DSL,No,No,No,Credit card,52.27,456.69,No
CUST01944,0,Yes,No,24,Month-to-month,DSL,No,No,No,Mailed check,65.5,1640.48,No
CUST01945,0,No,Yes,65,Month-to-month,No,No,No,No,Credit card,96.88,6252.84,Yes
CUST01946,0,Yes,No,24,Month-to-month,No,No,No,No,Mailed check,111.33,2699.08,Yes
CUST01947,0,No,No,53,Month-to-month,Fiber optic,No,No,No,Bank transfer,37.29,2033.53,Yes
CUST01948,0,Yes,Yes,32,Two year,No,Yes,Yes,Yes,Mailed check,112.08,3673.07,No
CUST01949,1,No,Yes,35,Month-to-month,Fiber optic,Yes,No,No,Electronic check,88.95,3072.66,No
CUST01950,0,Yes,No,13,One year,DSL,No,No,Yes,Mailed check,80.3,1095.12,No
CUST01951,0,No,Yes,64,One year,DSL,No,No,No,Mailed check,38.38,2466.62,No
CUST01952,0,No,Yes,53,Month-to-month,No,Yes,Yes,Yes,Electronic check,23.66,1306.59,No
CUST01953,0,Yes,No,51,One year,DSL,No,No,No,Electronic check,75.98,3842.75,No
CUST01954,1,No,No,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,84.45,163.09,Yes
CUST01955,0,Yes,No,40,Month-to-month,Fiber optic,No,No,Yes,Electronic check,39.5,1561.82,No
CUST01956,0,No,No,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,74.76,351.26,No
CUST01957,0,No,No,24,Two year,Fiber optic,No,No,Yes,Credit card,105.36,2530.7,No
CUST01958,0,No,No,12,Two year,DSL,Yes,No,Yes,Electronic check,103.18,1362.9,Yes
CUST01959,0,Yes,No,7,Month-to-month,DSL,No,No,Yes,Bank transfer,112.59,821.57,Yes
CUST01960,0,Yes,No,20,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,55.32,1088.84,Yes
CUST01961,0,No,Yes,67,One year,Fiber optic,No,Yes,Yes,Credit card,50.44,3364.88,No
CUST01962,0,No,No,24,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,94.44,2294.69,Yes
CUST01963,0,Yes,No,67,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,61.97,4142.68,No
CUST01964,0,Yes,No,44,One year,DSL,Yes,No,Yes,Mailed check,26.93,1175.79,No
CUST01965,0,Yes,No,59,Month-to-month,No,No,Yes,No,Bank transfer,46.85,2708.69,No
CUST01966,0,No,No,11,Two year,Fiber optic,No,No,Yes,Electronic check,60.7,665.35,No
CUST01967,0,No,No,31,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,47.84,1356.79,No
CUST01968,0,Yes,Yes,12,Two year,Fiber optic,Yes,No,Yes,Bank transfer,51.88,534.14,No
CUST01969,0,Yes,No,30,Two year,No,Yes,No,No,Credit card,47.97,1421.58,No
CUST01970,1,No,No,19,Month-to-month,No,Yes,Yes,Yes,Electronic check,22.23,455.38,Yes
CUST01971,0,Yes,Yes,17,Month-to-month,DSL,No,No,Yes,Mailed check,82.98,1491.23,Yes
CUST01972,0,No,Yes,59,Two year,Fiber optic,No,Yes,No,Mailed check,78.92,4676.35,No
CUST01973,0,Yes,No,62,Two year,DSL,No,Yes,Yes,Credit card,84.65,5275.01,No
CUST01974,0,No,No,5,Month-to-month,DSL,No,No,No,Mailed check,37.62,193.74,No
CUST01975,0,No,Yes,31,Two year,Fiber optic,No,No,Yes,Electronic check,48.16,1534.88,No
CUST01976,0,No,No,42,Month-to-month,Fiber optic,No,No,Yes,Credit card,81.2,3421.07,Yes
CUST01977,0,Yes,Yes,1,Month-to-month,Fiber optic,Yes,No,No,Electronic check,79.16,97.79,No
CUST01978,0,No,No,59,Two year,DSL,No,No,Yes,Credit card,69.65,4031.17,No
CUST01979,0,Yes,No,22,Month-to-month,DSL,No,No,No,Bank transfer,53.74,1195.43,No
CUST01980,0,No,Yes,30,Two year,Fiber optic,Yes,No,No,Mailed check,111.12,3334.76,No
CUST01981,0,Yes,Yes,4,Month-to-month,DSL,Yes,No,Yes,Credit card,52.66,189.83,No
CUST01982,0,No,No,33,One year,DSL,Yes,Yes,No,Bank transfer,64.47,2110.38,No
CUST01983,0,Yes,No,9,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,87.17,,Yes
CUST01984,0,Yes,Yes,1,Month-to-month,Fiber optic,No,No,No,Bank transfer,73.39,100.34,Yes
CUST01985,0,Yes,No,10,One year,DSL,No,No,Yes,Electronic check,53.38,545.55,No
CUST01986,0,No,No,49,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,62.44,3063.02,No
CUST01987,1,No,No,30,Month-to-month,DSL,Yes,No,Yes,Credit card,99.04,2982.7,Yes
CUST01988,0,Yes,No,55,Month-to-month,DSL,No,Yes,Yes,Mailed check,46.37,2488.04,No
CUST01989,0,Yes,No,72,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,32.51,2428.89,Yes
CUST01990,0,Yes,No,8,Two year,DSL,No,Yes,No,Credit card,49.94,446.67,No
CUST01991,0,Yes,Yes,20,Month-to-month,Fiber optic,No,No,No,Electronic check,104.65,2124.03,No
CUST01992,1,No,No,72,One year,DSL,Yes,No,Yes,Electronic check,27.08,2023.99,No
CUST01993,0,Yes,No,27,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,119.15,3227.61,No
CUST01994,0,No,Yes,61,Month-to-month,DSL,No,No,No,Electronic check,73.18,4449.86,No
CUST01995,0,No,No,6,Month-to-month,DSL,Yes,No,Yes,Credit card,118.45,724.39,No
CUST01996,1,No,Yes,15,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,113.78,1783.05,No
CUST01997,0,No,No,3,Month-to-month,No,No,Yes,Yes,Electronic check,64.19,147.85,No
CUST01998,0,Yes,No,3,One year,DSL,Yes,Yes,Yes,Mailed check,38.25,190.5,Yes
CUST01999,0,Yes,No,39,Two year,Fiber optic,No,No,Yes,Bank transfer,34.82,1290.37,No
CUST02000,0,No,No,16,Month-to-month,Fiber optic,No,No,No,Mailed check,42.48,706.33,No
